Location,Time,Air temperature (°C),Precipitation amount (mm),Wind-speed (m/s),Reltive humidity (%)
Molde,2022-01-03 12:00:00+00:00,-0.5,,4.3,94.0
Molde,2022-01-03 12:10:00+00:00,-0.5,,3.7,88.0
Molde,2022-01-03 12:20:00+00:00,-0.5,,3.3,82.0
Molde,2022-01-03 12:30:00+00:00,-0.5,,3.0,76.0
Molde,2022-01-03 12:40:00+00:00,-0.5,,1.6,70.0
Molde,2022-01-03 12:50:00+00:00,-0.5,,2.7,64.0
Molde,2022-01-10 12:00:00+00:00,-0.5,,0.3,58.0
Molde,2022-01-10 12:10:00+00:00,-0.35,,0.6,59.5
Molde,2022-01-10 12:20:00+00:00,-0.2,,0.2,61.0
Molde,2022-01-10 12:30:00+00:00,-0.050000000000000044,,0.8,62.5
Molde,2022-01-10 12:40:00+00:00,0.09999999999999998,,0.3,64.0
Molde,2022-01-10 12:50:00+00:00,0.25,,0.6,65.5
Molde,2022-01-17 12:00:00+00:00,0.4,,2.8,67.0
Molde,2022-01-17 12:10:00+00:00,0.8666666666666667,,3.3,68.83333333333333
Molde,2022-01-17 12:20:00+00:00,1.3333333333333335,,3.4,70.66666666666667
Molde,2022-01-17 12:30:00+00:00,1.8000000000000003,,3.1,72.5
Molde,2022-01-17 12:40:00+00:00,2.266666666666667,,2.9,74.33333333333333
Molde,2022-01-17 12:50:00+00:00,2.7333333333333334,,2.6,76.16666666666667
Molde,2022-01-24 12:00:00+00:00,3.2,,1.3,78.0
Molde,2022-01-24 12:10:00+00:00,2.2,,1.1,77.5
Molde,2022-01-24 12:20:00+00:00,1.2000000000000002,,1.1,77.0
Molde,2022-01-24 12:30:00+00:00,0.20000000000000018,,0.6,76.5
Molde,2022-01-24 12:40:00+00:00,-0.7999999999999998,,1.5,76.0
Molde,2022-01-24 12:50:00+00:00,-1.7999999999999998,,1.5,75.5
Molde,2022-01-31 12:00:00+00:00,-2.8,,0.1,75.0
Molde,2022-01-31 12:10:00+00:00,-2.083333333333333,,0.3,78.33333333333333
Molde,2022-01-31 12:20:00+00:00,-1.3666666666666665,,0.1,81.66666666666667
Molde,2022-01-31 12:30:00+00:00,-0.6499999999999999,,0.0,85.0
Molde,2022-01-31 12:40:00+00:00,0.06666666666666687,,0.4,88.33333333333333
Molde,2022-01-31 12:50:00+00:00,0.7833333333333337,,0.3,91.66666666666667
Molde,2022-02-07 12:00:00+00:00,1.5,,0.2,95.0
Molde,2022-02-07 12:10:00+00:00,1.2666666666666666,,0.2,89.66666666666667
Molde,2022-02-07 12:20:00+00:00,1.0333333333333334,,0.5,84.33333333333333
Molde,2022-02-07 12:30:00+00:00,0.8,,0.5,79.0
Molde,2022-02-07 12:40:00+00:00,0.5666666666666668,,0.0,73.66666666666667
Molde,2022-02-07 12:50:00+00:00,0.3333333333333335,,0.1,68.33333333333334
Molde,2022-02-14 12:00:00+00:00,0.1,,1.7,63.0
Molde,2022-02-14 12:10:00+00:00,0.08333333333333334,,1.8,67.0
Molde,2022-02-14 12:20:00+00:00,0.06666666666666668,,1.6,71.0
Molde,2022-02-14 12:30:00+00:00,0.05,,1.3,75.0
Molde,2022-02-14 12:40:00+00:00,0.03333333333333334,,1.7,79.0
Molde,2022-02-14 12:50:00+00:00,0.016666666666666677,,1.4,83.0
Molde,2022-02-21 12:00:00+00:00,0.0,,1.3,87.0
Molde,2022-02-21 12:10:00+00:00,1.1666666666666667,,1.8,78.5
Molde,2022-02-21 12:20:00+00:00,2.3333333333333335,,1.9,70.0
Molde,2022-02-21 12:30:00+00:00,3.5,,2.2,61.5
Molde,2022-02-21 12:40:00+00:00,4.666666666666667,,2.6,53.0
Molde,2022-02-21 12:50:00+00:00,5.833333333333334,,2.1,44.5
Molde,2022-02-28 12:00:00+00:00,7.0,,0.3,36.0
Molde,2022-02-28 12:10:00+00:00,7.016666666666667,,0.1,38.333333333333336
Molde,2022-02-28 12:20:00+00:00,7.033333333333333,,0.6,40.666666666666664
Molde,2022-02-28 12:30:00+00:00,7.05,,0.8,43.0
Molde,2022-02-28 12:40:00+00:00,7.066666666666666,,0.3,45.333333333333336
Molde,2022-02-28 12:50:00+00:00,7.083333333333333,,0.5,47.66666666666667
Molde,2022-03-07 12:00:00+00:00,7.1,,0.6,50.0
Molde,2022-03-07 12:10:00+00:00,7.949999999999999,,1.1,45.5
Molde,2022-03-07 12:20:00+00:00,8.799999999999999,,0.8,41.0
Molde,2022-03-07 12:30:00+00:00,9.649999999999999,,0.7,36.5
Molde,2022-03-07 12:40:00+00:00,10.5,,0.7,32.0
Molde,2022-03-07 12:50:00+00:00,11.35,,1.2,27.5
Molde,2022-03-14 12:00:00+00:00,12.2,,0.7,23.0
Molde,2022-03-14 12:10:00+00:00,11.85,,1.0,25.333333333333332
Molde,2022-03-14 12:20:00+00:00,11.5,,0.9,27.666666666666668
Molde,2022-03-14 12:30:00+00:00,11.149999999999999,,1.1,30.0
Molde,2022-03-14 12:40:00+00:00,10.799999999999999,,1.0,32.333333333333336
Molde,2022-03-14 12:50:00+00:00,10.45,,0.9,34.66666666666667
Molde,2022-03-21 12:00:00+00:00,10.1,,0.7,37.0
Molde,2022-03-21 12:10:00+00:00,8.7,,0.7,42.833333333333336
Molde,2022-03-21 12:20:00+00:00,7.299999999999999,,0.8,48.666666666666664
Molde,2022-03-21 12:30:00+00:00,5.8999999999999995,,0.7,54.5
Molde,2022-03-21 12:40:00+00:00,4.499999999999999,,1.0,60.33333333333333
Molde,2022-03-21 12:50:00+00:00,3.0999999999999988,,0.8,66.16666666666666
Molde,2022-03-28 12:00:00+00:00,1.7,,4.1,72.0
Molde,2022-03-28 12:10:00+00:00,1.45,,4.3,71.5
Molde,2022-03-28 12:20:00+00:00,1.2,,5.0,71.0
Molde,2022-03-28 12:30:00+00:00,0.95,,4.3,70.5
Molde,2022-03-28 12:40:00+00:00,0.7,,4.1,70.0
Molde,2022-03-28 12:50:00+00:00,0.44999999999999996,,4.9,69.5
Molde,2022-04-04 12:00:00+00:00,0.2,,1.4,69.0
Molde,2022-04-04 12:10:00+00:00,0.31666666666666665,,1.1,71.66666666666667
Molde,2022-04-04 12:20:00+00:00,0.43333333333333335,,0.4,74.33333333333333
Molde,2022-04-04 12:30:00+00:00,0.55,,0.3,77.0
Molde,2022-04-04 12:40:00+00:00,0.6666666666666666,,1.3,79.66666666666667
Molde,2022-04-04 12:50:00+00:00,0.7833333333333332,,0.9,82.33333333333333
Molde,2022-04-11 12:00:00+00:00,0.9,,2.2,85.0
Molde,2022-04-11 12:10:00+00:00,3.2666666666666666,,2.8,77.16666666666667
Molde,2022-04-11 12:20:00+00:00,5.633333333333334,,1.1,69.33333333333333
Molde,2022-04-11 12:30:00+00:00,8.0,,1.1,61.5
Molde,2022-04-11 12:40:00+00:00,10.366666666666667,,0.9,53.66666666666667
Molde,2022-04-11 12:50:00+00:00,12.733333333333334,,1.3,45.833333333333336
Molde,2022-04-18 12:00:00+00:00,15.1,,0.9,38.0
Molde,2022-04-18 12:10:00+00:00,13.383333333333333,,1.1,46.5
Molde,2022-04-18 12:20:00+00:00,11.666666666666666,,1.0,55.0
Molde,2022-04-18 12:30:00+00:00,9.95,,1.0,63.5
Molde,2022-04-18 12:40:00+00:00,8.233333333333333,,0.9,72.0
Molde,2022-04-18 12:50:00+00:00,6.516666666666666,,0.8,80.5
Molde,2022-04-25 12:00:00+00:00,4.8,,2.2,89.0
Molde,2022-04-25 12:10:00+00:00,4.5,,2.4,89.16666666666667
Molde,2022-04-25 12:20:00+00:00,4.2,,2.1,89.33333333333333
Molde,2022-04-25 12:30:00+00:00,3.9,,1.9,89.5
Molde,2022-04-25 12:40:00+00:00,3.5999999999999996,,1.9,89.66666666666667
Molde,2022-04-25 12:50:00+00:00,3.3,,2.1,89.83333333333333
Molde,2022-05-02 12:00:00+00:00,3.0,,2.4,90.0
Molde,2022-05-02 12:10:00+00:00,4.9,,1.7,80.0
Molde,2022-05-02 12:20:00+00:00,6.800000000000001,,2.3,70.0
Molde,2022-05-02 12:30:00+00:00,8.7,,4.5,60.0
Molde,2022-05-02 12:40:00+00:00,10.600000000000001,,4.0,50.0
Molde,2022-05-02 12:50:00+00:00,12.5,,3.7,40.0
Molde,2022-05-09 12:00:00+00:00,14.4,,1.7,30.0
Molde,2022-05-09 12:10:00+00:00,13.6,,1.9,32.166666666666664
Molde,2022-05-09 12:20:00+00:00,12.8,,2.2,34.333333333333336
Molde,2022-05-09 12:30:00+00:00,12.0,,2.2,36.5
Molde,2022-05-09 12:40:00+00:00,11.2,,2.0,38.666666666666664
Molde,2022-05-09 12:50:00+00:00,10.399999999999999,,1.4,40.83333333333333
Molde,2022-05-16 12:00:00+00:00,9.6,,1.5,43.0
Molde,2022-05-16 12:10:00+00:00,10.65,,1.3,44.166666666666664
Molde,2022-05-16 12:20:00+00:00,11.7,,1.4,45.333333333333336
Molde,2022-05-16 12:30:00+00:00,12.75,,1.6,46.5
Molde,2022-05-16 12:40:00+00:00,13.8,,1.0,47.666666666666664
Molde,2022-05-16 12:50:00+00:00,14.85,,1.3,48.833333333333336
Molde,2022-05-23 12:00:00+00:00,15.9,,1.3,50.0
Molde,2022-05-23 12:10:00+00:00,15.9,,1.5,49.333333333333336
Molde,2022-05-23 12:20:00+00:00,15.9,,1.5,48.666666666666664
Molde,2022-05-23 12:30:00+00:00,15.9,,1.6,48.0
Molde,2022-05-23 12:40:00+00:00,15.9,,1.5,47.333333333333336
Molde,2022-05-23 12:50:00+00:00,15.9,,1.5,46.666666666666664
Molde,2022-05-30 12:00:00+00:00,15.9,,0.8,46.0
Molde,2022-05-30 12:10:00+00:00,15.833333333333334,,1.0,46.666666666666664
Molde,2022-05-30 12:20:00+00:00,15.766666666666667,,1.2,47.333333333333336
Molde,2022-05-30 12:30:00+00:00,15.7,,0.7,48.0
Molde,2022-05-30 12:40:00+00:00,15.633333333333333,,1.0,48.666666666666664
Molde,2022-05-30 12:50:00+00:00,15.566666666666666,,1.2,49.333333333333336
Molde,2022-06-06 12:00:00+00:00,15.5,,1.3,50.0
Molde,2022-06-06 12:10:00+00:00,14.433333333333334,,1.0,57.333333333333336
Molde,2022-06-06 12:20:00+00:00,13.366666666666667,,1.9,64.66666666666667
Molde,2022-06-06 12:30:00+00:00,12.3,,2.1,72.0
Molde,2022-06-06 12:40:00+00:00,11.233333333333334,,2.1,79.33333333333333
Molde,2022-06-06 12:50:00+00:00,10.166666666666668,,2.1,86.66666666666666
Molde,2022-06-13 12:00:00+00:00,9.1,,0.5,94.0
Molde,2022-06-13 12:10:00+00:00,10.466666666666667,,0.3,87.5
Molde,2022-06-13 12:20:00+00:00,11.833333333333334,,0.4,81.0
Molde,2022-06-13 12:30:00+00:00,13.2,,0.5,74.5
Molde,2022-06-13 12:40:00+00:00,14.566666666666666,,0.5,68.0
Molde,2022-06-13 12:50:00+00:00,15.933333333333334,,0.6,61.5
Molde,2022-06-20 12:00:00+00:00,17.3,,1.9,55.0
Molde,2022-06-20 12:10:00+00:00,16.85,,1.9,61.5
Molde,2022-06-20 12:20:00+00:00,16.4,,1.9,68.0
Molde,2022-06-20 12:30:00+00:00,15.95,,2.4,74.5
Molde,2022-06-20 12:40:00+00:00,15.5,,2.4,81.0
Molde,2022-06-20 12:50:00+00:00,15.05,,1.9,87.5
Molde,2022-06-27 12:00:00+00:00,14.6,,0.2,94.0
Molde,2022-06-27 12:10:00+00:00,15.2,,0.2,86.33333333333333
Molde,2022-06-27 12:20:00+00:00,15.799999999999999,,0.2,78.66666666666667
Molde,2022-06-27 12:30:00+00:00,16.4,,0.2,71.0
Molde,2022-06-27 12:40:00+00:00,17.0,,0.0,63.33333333333333
Molde,2022-06-27 12:50:00+00:00,17.6,,0.0,55.666666666666664
Molde,2022-07-04 12:00:00+00:00,18.2,,0.4,48.0
Molde,2022-07-04 12:10:00+00:00,18.1,,0.4,52.166666666666664
Molde,2022-07-04 12:20:00+00:00,18.0,,0.5,56.333333333333336
Molde,2022-07-04 12:30:00+00:00,17.9,,0.4,60.5
Molde,2022-07-04 12:40:00+00:00,17.8,,0.4,64.66666666666667
Molde,2022-07-04 12:50:00+00:00,17.700000000000003,,1.5,68.83333333333334
Molde,2022-07-11 12:00:00+00:00,17.6,,0.6,73.0
Molde,2022-07-11 12:10:00+00:00,16.76666666666667,,0.7,72.5
Molde,2022-07-11 12:20:00+00:00,15.933333333333334,,1.0,72.0
Molde,2022-07-11 12:30:00+00:00,15.100000000000001,,0.8,71.5
Molde,2022-07-11 12:40:00+00:00,14.266666666666667,,0.8,71.0
Molde,2022-07-11 12:50:00+00:00,13.433333333333334,,0.7,70.5
Molde,2022-07-18 12:00:00+00:00,12.6,,2.8,70.0
Molde,2022-07-18 12:10:00+00:00,13.716666666666667,,2.9,70.5
Molde,2022-07-18 12:20:00+00:00,14.833333333333334,,3.1,71.0
Molde,2022-07-18 12:30:00+00:00,15.95,,2.9,71.5
Molde,2022-07-18 12:40:00+00:00,17.066666666666666,,2.7,72.0
Molde,2022-07-18 12:50:00+00:00,18.183333333333334,,3.1,72.5
Molde,2022-07-25 12:00:00+00:00,19.3,,0.1,73.0
Molde,2022-07-25 12:10:00+00:00,17.96666666666667,,1.0,72.66666666666667
Molde,2022-07-25 12:20:00+00:00,16.633333333333333,,1.7,72.33333333333333
Molde,2022-07-25 12:30:00+00:00,15.3,,1.6,72.0
Molde,2022-07-25 12:40:00+00:00,13.966666666666669,,2.2,71.66666666666667
Molde,2022-07-25 12:50:00+00:00,12.633333333333335,,2.7,71.33333333333333
Molde,2022-08-01 12:00:00+00:00,11.3,,0.9,71.0
Molde,2022-08-01 12:10:00+00:00,12.466666666666667,,0.4,68.83333333333333
Molde,2022-08-01 12:20:00+00:00,13.633333333333335,,0.7,66.66666666666667
Molde,2022-08-01 12:30:00+00:00,14.8,,0.5,64.5
Molde,2022-08-01 12:40:00+00:00,15.966666666666669,,0.2,62.333333333333336
Molde,2022-08-01 12:50:00+00:00,17.133333333333333,,0.9,60.16666666666667
Molde,2022-08-08 12:00:00+00:00,18.3,,0.9,58.0
Molde,2022-08-08 12:10:00+00:00,18.366666666666667,,0.8,62.5
Molde,2022-08-08 12:20:00+00:00,18.433333333333334,,0.7,67.0
Molde,2022-08-08 12:30:00+00:00,18.5,,1.2,71.5
Molde,2022-08-08 12:40:00+00:00,18.566666666666666,,0.7,76.0
Molde,2022-08-08 12:50:00+00:00,18.633333333333333,,0.7,80.5
Molde,2022-08-15 12:00:00+00:00,18.7,,1.1,85.0
Molde,2022-08-15 12:10:00+00:00,17.45,,0.4,83.66666666666667
Molde,2022-08-15 12:20:00+00:00,16.2,,0.0,82.33333333333333
Molde,2022-08-15 12:30:00+00:00,14.95,,0.5,81.0
Molde,2022-08-15 12:40:00+00:00,13.7,,0.6,79.66666666666667
Molde,2022-08-15 12:50:00+00:00,12.45,,0.7,78.33333333333333
Molde,2022-08-22 12:00:00+00:00,11.2,,1.7,77.0
Molde,2022-08-22 12:10:00+00:00,11.716666666666667,,1.6,74.0
Molde,2022-08-22 12:20:00+00:00,12.233333333333333,,1.1,71.0
Molde,2022-08-22 12:30:00+00:00,12.75,,1.3,68.0
Molde,2022-08-22 12:40:00+00:00,13.266666666666667,,1.1,65.0
Molde,2022-08-22 12:50:00+00:00,13.783333333333335,,1.2,62.0
Molde,2022-08-29 12:00:00+00:00,14.3,,1.2,59.0
Molde,2022-08-29 12:10:00+00:00,14.966666666666667,,1.1,59.166666666666664
Molde,2022-08-29 12:20:00+00:00,15.633333333333335,,1.2,59.333333333333336
Molde,2022-08-29 12:30:00+00:00,16.3,,1.2,59.5
Molde,2022-08-29 12:40:00+00:00,16.96666666666667,,0.9,59.666666666666664
Molde,2022-08-29 12:50:00+00:00,17.633333333333333,,1.0,59.833333333333336
Molde,2022-09-05 12:00:00+00:00,18.3,,0.7,60.0
Molde,2022-09-05 12:10:00+00:00,17.566666666666666,,0.3,63.0
Molde,2022-09-05 12:20:00+00:00,16.833333333333336,,0.5,66.0
Molde,2022-09-05 12:30:00+00:00,16.1,,0.6,69.0
Molde,2022-09-05 12:40:00+00:00,15.366666666666667,,0.7,72.0
Molde,2022-09-05 12:50:00+00:00,14.633333333333333,,0.7,75.0
Molde,2022-09-12 12:00:00+00:00,13.9,,0.2,78.0
Molde,2022-09-12 12:10:00+00:00,12.8,,0.4,80.0
Molde,2022-09-12 12:20:00+00:00,11.7,,0.6,82.0
Molde,2022-09-12 12:30:00+00:00,10.6,,0.6,84.0
Molde,2022-09-12 12:40:00+00:00,9.5,,0.5,86.0
Molde,2022-09-12 12:50:00+00:00,8.4,,0.5,88.0
Molde,2022-09-19 12:00:00+00:00,7.3,,0.5,90.0
Molde,2022-09-19 12:10:00+00:00,7.883333333333333,,1.0,88.0
Molde,2022-09-19 12:20:00+00:00,8.466666666666667,,0.5,86.0
Molde,2022-09-19 12:30:00+00:00,9.05,,0.2,84.0
Molde,2022-09-19 12:40:00+00:00,9.633333333333333,,0.5,82.0
Molde,2022-09-19 12:50:00+00:00,10.216666666666667,,0.3,80.0
Molde,2022-09-26 12:00:00+00:00,10.8,,0.4,78.0
Molde,2022-09-26 12:10:00+00:00,10.616666666666667,,0.8,78.83333333333333
Molde,2022-09-26 12:20:00+00:00,10.433333333333334,,0.6,79.66666666666667
Molde,2022-09-26 12:30:00+00:00,10.25,,0.3,80.5
Molde,2022-09-26 12:40:00+00:00,10.066666666666666,,0.5,81.33333333333333
Molde,2022-09-26 12:50:00+00:00,9.883333333333333,,0.9,82.16666666666667
Molde,2022-10-03 12:00:00+00:00,9.7,,0.6,83.0
Molde,2022-10-03 12:10:00+00:00,10.1,,0.4,77.5
Molde,2022-10-03 12:20:00+00:00,10.5,,0.3,72.0
Molde,2022-10-03 12:30:00+00:00,10.899999999999999,,0.3,66.5
Molde,2022-10-03 12:40:00+00:00,11.299999999999999,,0.2,61.0
Molde,2022-10-03 12:50:00+00:00,11.7,,0.2,55.5
Molde,2022-10-10 12:00:00+00:00,12.1,,2.9,50.0
Molde,2022-10-10 12:10:00+00:00,11.6,,2.7,54.166666666666664
Molde,2022-10-10 12:20:00+00:00,11.1,,2.6,58.333333333333336
Molde,2022-10-10 12:30:00+00:00,10.6,,2.3,62.5
Molde,2022-10-10 12:40:00+00:00,10.1,,1.6,66.66666666666667
Molde,2022-10-10 12:50:00+00:00,9.6,,2.0,70.83333333333334
Molde,2022-10-17 12:00:00+00:00,9.1,,0.4,75.0
Molde,2022-10-17 12:10:00+00:00,9.383333333333333,,0.2,72.5
Molde,2022-10-17 12:20:00+00:00,9.666666666666666,,0.2,70.0
Molde,2022-10-17 12:30:00+00:00,9.95,,0.4,67.5
Molde,2022-10-17 12:40:00+00:00,10.233333333333334,,1.5,65.0
Molde,2022-10-17 12:50:00+00:00,10.516666666666667,,1.8,62.5
Molde,2022-10-24 12:00:00+00:00,10.8,,1.4,60.0
Molde,2022-10-24 12:10:00+00:00,10.700000000000001,,1.2,65.16666666666667
Molde,2022-10-24 12:20:00+00:00,10.6,,1.2,70.33333333333333
Molde,2022-10-24 12:30:00+00:00,10.5,,1.0,75.5
Molde,2022-10-24 12:40:00+00:00,10.4,,0.9,80.66666666666667
Molde,2022-10-24 12:50:00+00:00,10.299999999999999,,1.0,85.83333333333334
Molde,2022-10-31 12:00:00+00:00,10.2,,0.1,91.0
Molde,2022-10-31 12:10:00+00:00,9.116666666666665,,0.2,88.66666666666667
Molde,2022-10-31 12:20:00+00:00,8.033333333333333,,0.0,86.33333333333333
Molde,2022-10-31 12:30:00+00:00,6.949999999999999,,0.2,84.0
Molde,2022-10-31 12:40:00+00:00,5.866666666666666,,0.5,81.66666666666667
Molde,2022-10-31 12:50:00+00:00,4.783333333333333,,0.1,79.33333333333333
Molde,2022-11-07 12:00:00+00:00,3.7,,0.0,77.0
Molde,2022-11-07 12:10:00+00:00,4.533333333333333,,0.0,76.66666666666667
Molde,2022-11-07 12:20:00+00:00,5.366666666666666,,0.0,76.33333333333333
Molde,2022-11-07 12:30:00+00:00,6.199999999999999,,0.0,76.0
Molde,2022-11-07 12:40:00+00:00,7.033333333333333,,0.7,75.66666666666667
Molde,2022-11-07 12:50:00+00:00,7.866666666666666,,0.1,75.33333333333333
Molde,2022-11-14 12:00:00+00:00,8.7,,0.3,75.0
Molde,2022-11-14 12:10:00+00:00,7.35,,0.5,68.66666666666667
Molde,2022-11-14 12:20:00+00:00,6.0,,0.1,62.333333333333336
Molde,2022-11-14 12:30:00+00:00,4.6499999999999995,,0.4,56.0
Molde,2022-11-14 12:40:00+00:00,3.3,,0.2,49.66666666666667
Molde,2022-11-14 12:50:00+00:00,1.9500000000000002,,0.3,43.333333333333336
Molde,2022-11-21 12:00:00+00:00,0.6,,2.5,37.0
Molde,2022-11-21 12:10:00+00:00,1.7833333333333332,,2.1,39.333333333333336
Molde,2022-11-21 12:20:00+00:00,2.966666666666667,,2.3,41.666666666666664
Molde,2022-11-21 12:30:00+00:00,4.1499999999999995,,2.2,44.0
Molde,2022-11-21 12:40:00+00:00,5.333333333333333,,2.2,46.333333333333336
Molde,2022-11-21 12:50:00+00:00,6.516666666666667,,1.9,48.66666666666667
Molde,2022-11-28 12:00:00+00:00,7.7,,1.2,51.0
Molde,2022-11-28 12:10:00+00:00,6.483333333333333,,1.2,58.5
Molde,2022-11-28 12:20:00+00:00,5.2666666666666675,,0.8,66.0
Molde,2022-11-28 12:30:00+00:00,4.050000000000001,,1.3,73.5
Molde,2022-11-28 12:40:00+00:00,2.833333333333334,,1.2,81.0
Molde,2022-11-28 12:50:00+00:00,1.6166666666666671,,1.0,88.5
Molde,2022-12-05 12:00:00+00:00,0.4,,0.0,96.0
Molde,2022-12-05 12:10:00+00:00,-0.6,,0.0,89.66666666666667
Molde,2022-12-05 12:20:00+00:00,-1.6,,0.0,83.33333333333333
Molde,2022-12-05 12:30:00+00:00,-2.6,,0.0,77.0
Molde,2022-12-05 12:40:00+00:00,-3.6,,0.0,70.66666666666667
Molde,2022-12-05 12:50:00+00:00,-4.6,,0.3,64.33333333333334
Molde,2022-12-12 12:00:00+00:00,-5.6,,0.8,58.0
Molde,2022-12-12 12:10:00+00:00,-4.533333333333333,,0.7,60.0
Molde,2022-12-12 12:20:00+00:00,-3.4666666666666663,,0.6,62.0
Molde,2022-12-12 12:30:00+00:00,-2.3999999999999995,,0.6,64.0
Molde,2022-12-12 12:40:00+00:00,-1.333333333333333,,1.4,66.0
Molde,2022-12-12 12:50:00+00:00,-0.2666666666666666,,1.0,68.0
Molde,2022-12-19 12:00:00+00:00,0.8,,0.6,70.0
Molde,2022-12-19 12:10:00+00:00,0.8666666666666667,,0.4,73.33333333333333
Molde,2022-12-19 12:20:00+00:00,0.9333333333333333,,0.8,76.66666666666667
Molde,2022-12-19 12:30:00+00:00,1.0,,0.7,80.0
Molde,2022-12-19 12:40:00+00:00,1.0666666666666667,,0.5,83.33333333333333
Molde,2022-12-19 12:50:00+00:00,1.1333333333333333,,0.8,86.66666666666667
Molde,2022-12-26 12:00:00+00:00,1.2,,1.8,90.0
Molde,2022-12-26 12:10:00+00:00,1.0666666666666667,,1.7,90.5
Molde,2022-12-26 12:20:00+00:00,0.9333333333333333,,1.2,91.0
Molde,2022-12-26 12:30:00+00:00,0.7999999999999999,,1.1,91.5
Molde,2022-12-26 12:40:00+00:00,0.6666666666666666,,0.9,92.0
Molde,2022-12-26 12:50:00+00:00,0.5333333333333333,,0.6,92.5
Ålesund,2022-01-03 12:00:00+00:00,0.4,,0.6019230769230769,93.0
Ålesund,2022-01-03 12:10:00+00:00,0.4,,0.6038461538461538,90.0
Ålesund,2022-01-03 12:20:00+00:00,0.4,,0.6057692307692307,87.0
Ålesund,2022-01-03 12:30:00+00:00,0.5,,0.6076923076923076,84.0
Ålesund,2022-01-03 12:40:00+00:00,0.5,,0.6096153846153846,81.0
Ålesund,2022-01-03 12:50:00+00:00,0.4,,0.6115384615384615,78.0
Ålesund,2022-01-10 12:00:00+00:00,4.2,,0.6134615384615384,75.0
Ålesund,2022-01-10 12:10:00+00:00,4.1,,0.6153846153846153,75.83333333333333
Ålesund,2022-01-10 12:20:00+00:00,3.7,,0.6173076923076923,76.66666666666667
Ålesund,2022-01-10 12:30:00+00:00,3.5,,0.6192307692307693,77.5
Ålesund,2022-01-10 12:40:00+00:00,3.2,,0.6211538461538462,78.33333333333333
Ålesund,2022-01-10 12:50:00+00:00,3.1,,0.6230769230769231,79.16666666666667
Ålesund,2022-01-17 12:00:00+00:00,3.1,,0.625,80.0
Ålesund,2022-01-17 12:10:00+00:00,3.1,,0.6269230769230769,82.16666666666667
Ålesund,2022-01-17 12:20:00+00:00,3.1,,0.6288461538461538,84.33333333333333
Ålesund,2022-01-17 12:30:00+00:00,3.2,,0.6307692307692307,86.5
Ålesund,2022-01-17 12:40:00+00:00,3.2,,0.6326923076923077,88.66666666666667
Ålesund,2022-01-17 12:50:00+00:00,3.1,,0.6346153846153846,90.83333333333333
Ålesund,2022-01-24 12:00:00+00:00,5.7,,0.6365384615384615,93.0
Ålesund,2022-01-24 12:10:00+00:00,5.9,,0.6384615384615384,92.33333333333333
Ålesund,2022-01-24 12:20:00+00:00,6.2,,0.6403846153846153,91.66666666666667
Ålesund,2022-01-24 12:30:00+00:00,6.4,,0.6423076923076922,91.0
Ålesund,2022-01-24 12:40:00+00:00,6.3,,0.6442307692307692,90.33333333333333
Ålesund,2022-01-24 12:50:00+00:00,6.5,,0.6461538461538461,89.66666666666667
Ålesund,2022-01-31 12:00:00+00:00,0.1,,0.648076923076923,89.0
Ålesund,2022-01-31 12:10:00+00:00,0.3,,0.65,89.16666666666667
Ålesund,2022-01-31 12:20:00+00:00,0.1,,0.6519230769230769,89.33333333333333
Ålesund,2022-01-31 12:30:00+00:00,0.2,,0.6538461538461539,89.5
Ålesund,2022-01-31 12:40:00+00:00,0.3,,0.6557692307692308,89.66666666666667
Ålesund,2022-01-31 12:50:00+00:00,0.3,,0.6576923076923077,89.83333333333333
Ålesund,2022-02-07 12:00:00+00:00,3.5,,0.6596153846153846,90.0
Ålesund,2022-02-07 12:10:00+00:00,3.6,,0.6615384615384615,88.83333333333333
Ålesund,2022-02-07 12:20:00+00:00,3.8,,0.6634615384615384,87.66666666666667
Ålesund,2022-02-07 12:30:00+00:00,3.7,,0.6653846153846154,86.5
Ålesund,2022-02-07 12:40:00+00:00,3.9,,0.6673076923076923,85.33333333333333
Ålesund,2022-02-07 12:50:00+00:00,4.1,,0.6692307692307692,84.16666666666667
Ålesund,2022-02-14 12:00:00+00:00,3.7,,0.6711538461538461,83.0
Ålesund,2022-02-14 12:10:00+00:00,3.3,,0.673076923076923,84.6
Ålesund,2022-02-14 12:20:00+00:00,3.6,,0.6749999999999999,86.2
Ålesund,2022-02-14 12:30:00+00:00,3.5,,0.6769230769230768,87.8
Ålesund,2022-02-14 12:40:00+00:00,3.6,,0.6788461538461539,89.4
Ålesund,2022-02-21 12:00:00+00:00,3.1,,0.6807692307692308,91.0
Ålesund,2022-02-21 12:10:00+00:00,3.3,,0.6826923076923077,83.83333333333333
Ålesund,2022-02-21 12:20:00+00:00,3.3,,0.6846153846153846,76.66666666666667
Ålesund,2022-02-21 12:30:00+00:00,3.2,,0.6865384615384615,69.5
Ålesund,2022-02-21 12:40:00+00:00,2.8,,0.6884615384615385,62.33333333333333
Ålesund,2022-02-21 12:50:00+00:00,3.0,,0.6903846153846154,55.166666666666664
Ålesund,2022-02-28 12:00:00+00:00,10.2,,0.6923076923076923,48.0
Ålesund,2022-02-28 12:10:00+00:00,10.5,,0.6942307692307692,51.833333333333336
Ålesund,2022-02-28 12:20:00+00:00,10.6,,0.6961538461538461,55.666666666666664
